PMID_GeneID,GO_ID,edge_type
25046117_853072,GO:0010508,IC
27751903_11829,GO:0009992,IC
28092684_114034,GO:0016180,IC
23045607_18987,GO:0002314,IC
19686734_67981,GO:0000237,IC
16254000_117057,GO:0060001,IC
16369485_856305,GO:2000105,IC
20736305_152185,GO:1990810,IC
20519338_836431,GO:0043157,IC
31602413_573364,GO:0035270,IC
19443732_5919,GO:0033165,IC
17409068_36614,GO:0022412,IC
12813074_945188,GO:0097578,IC
26170146_494504,GO:0042603,IC
22925203_218461,GO:2000822,IC
23968592_301965,GO:0043523,IC
17485223_29393,GO:0034612,IC
28823707_55773,GO:0016192,IC
17954914_853698,GO:0051340,IC
23159779_64877,GO:0044306,IC
24509909_575,GO:0006909,IC
22421151_856604,GO:0036387,IC
15489430_947748,GO:0015711,IC
16242019_174225,GO:0039693,IC
19965871_8445,GO:0010767,IC
22995554_21803,GO:0050431,IC
25376791_30493,GO:0007406,IC
16111942_2541097,GO:0032117,IC
29742020_229474,GO:1905755,IC
15096502_50646,GO:0009652,IC
12738960_53310,GO:0030165,IC
24801766_14654,GO:0060004,IC
15342910_12028,GO:0045137,IC
19074766_54751,GO:0043254,IC
28087630_34376,GO:0004714,IC
27466201_64116,GO:0015434,IC
12634852_5770,GO:0008218,IC
26498692_406941,GO:0051496,IC
17372176_394171,GO:0003209,IC
23918399_29704,GO:0048259,IC
16890217_30161,GO:0007450,IC
28188272_839488,GO:0061691,IC
23572552_64746,GO:0120227,IC
19929946_65129,GO:0016328,IC
28541286_2896,GO:0005576,IC
18483258_6868,GO:0070141,IC
18981141_16409,GO:1903180,IC
27936201_564868,GO:0034433,IC
22090485_20743,GO:0099068,IC
18945891_20965,GO:0097479,IC
15342787_25707,GO:0046427,IC
22491470_128637,GO:0033644,IC
15299019_10221,GO:0008427,IC
18821010_55943,GO:0004842,IC
19340093_79128,GO:0005768,IC
15988528_175556,GO:0051443,IC
19701182_7015,GO:0070182,IC
28684429_831846,GO:0062052,IC
17015831_14810,GO:0035106,IC
28555567_34411,GO:0030295,IC
19369944_852707,GO:0061730,IC
23632852_829637,GO:0043668,IC
27571019_286784,GO:0035082,IC
12612085_9098,GO:0031996,IC
19093031_15209,GO:0002930,IC
19663909_177498,GO:0005777,IC
15235027_9622,GO:0042475,IC
20585392_230126,GO:0010721,IC
12707381_83514,GO:1904044,IC
11891232_11826,GO:0048592,IC
22528483_112849,GO:0036361,IC
23686420_830283,GO:1901575,IC
15383288_179943,GO:0001906,IC
14672537_25560,GO:1901982,IC
17784788_239083,GO:0001829,IC
15961726_501996,GO:0032629,IC
27198229_39770,GO:1902493,IC
22634173_8519,GO:0045597,IC
16081418_16531,GO:1903818,IC
12091367_30061,GO:0044718,IC
18094143_9963,GO:0019852,IC
23315162_18186,GO:0085015,IC
16476776_856243,GO:0097002,IC
17944866_9033,GO:0044325,IC
25352599_8627626,GO:0032196,IC
16878137_209513,GO:1990081,IC
23495099_11651,GO:0000987,IC
20126264_828893,GO:0009522,IC
25042784_30658,GO:0048539,IC
14970204_192117,GO:0098984,IC
16672722_25589,GO:0046546,IC
24421332_80184,GO:0097721,IC
15213244_3206,GO:0008134,IC
25134987_1540,GO:0036064,IC
21262840_577,GO:0062167,IC
17699735_79582,GO:0120031,IC
20399120_15978,GO:0032689,IC
21344400_24604,GO:1990024,IC
19289084_31376,GO:0002426,IC
17135267_19417,GO:0035021,IC
10464263_207839,GO:0008194,IC
26342464_9111,GO:0061630,IC
20144761_41562,GO:0035077,IC
18823126_10577,GO:0032371,IC
20008146_18816,GO:0036446,IC
17488624_47594,GO:0120179,IC
24492965_856700,GO:0030533,IC
12140278_130013,GO:0046874,IC
28124060_652,GO:1903589,IC
16720724_91,GO:0048185,IC
27131785_32789,GO:0030677,IC
15294901_361401,GO:0032431,IC
19152315_70892,GO:0016881,IC
20947765_853959,GO:0061791,IC
21124883_8665,GO:0140492,IC
22683458_2539847,GO:0140098,IC
20965759_83916,GO:0035270,IC
24173803_403050,GO:0048863,IC
15467363_850722,GO:0035822,IC
25259925_140742,GO:0005092,IC
18495639_838342,GO:0051644,IC
17699735_79582,GO:0030031,IC
21840865_178938,GO:0042803,IC
16087343_17257,GO:0050806,IC
12230506_17123,GO:0030855,IC
23333317_2541141,GO:0010972,IC
14613940_4759,GO:0006058,IC
18637819_179575,GO:0097628,IC
15935055_20907,GO:0098796,IC
12754252_33529,GO:0072671,IC
24227843_7113,GO:0001618,IC
18408734_6047,GO:0070979,IC
26734725_55135,GO:0090734,IC
18065403_81875,GO:1990563,IC
21262966_564075,GO:0070738,IC
20360685_26926,GO:0006305,IC
25320081_55186,GO:0032774,IC
19203586_23612,GO:0030307,IC
19897652_946781,GO:0071172,IC
16468993_852547,GO:0045944,IC
15213244_22933,GO:0042826,IC
28094437_75083,GO:0035063,IC
11863375_84706,GO:0019681,IC
20668700_57818,GO:0070328,IC
23133559_27374,GO:0007623,IC
20531387_55835,GO:0120098,IC
22326846_109552,GO:1903522,IC
18388202_854695,GO:0016662,IC
17996965_9975,GO:0004402,IC
12629219_12322,GO:0051046,IC
12663448_2729,GO:1903788,IC
12464436_66513,GO:0004708,IC
15598896_25353,GO:0009877,IC
17189287_828658,GO:0048580,IC
21457262_825160,GO:0051302,IC
17582706_31448,GO:0021551,IC
24813850_56532,GO:0043066,IC
22078883_12475,GO:0090118,IC
15496442_20471,GO:0060232,IC
29859190_561411,GO:0055123,IC
17088429_38231,GO:0050808,IC
32269127_853668,GO:0046809,IC
21146519_40217,GO:0110108,IC
16093322_30054,GO:0000240,IC
12093152_25558,GO:0044087,IC
24349085_5910,GO:0043065,IC
21655181_34541,GO:0045855,IC
17360777_18109,GO:0060272,IC
19283064_68549,GO:0061983,IC
8550580_947692,GO:0008966,IC
16153714_29481,GO:0014028,IC
22576015_2475,GO:0010508,IC
18952776_844326,GO:0016616,IC
26077881_51626,GO:1902018,IC
18364108_659,GO:0061767,IC
24225949_828489,GO:0006091,IC
18983998_853798,GO:0097044,IC
24205062_855873,GO:0032880,IC
19823584_138050,GO:0120281,IC
18327772_570855,GO:0002088,IC
27048518_723955,GO:0016055,IC
22330140_575,GO:1901343,IC
21897129_837405,GO:0046688,IC
12374465_116464,GO:0060207,IC
22345517_41094,GO:0035194,IC
26553192_336923,GO:0061307,IC
27740623_51768,GO:0110076,IC
12930893_246774,GO:0042391,IC
12941274_252554,GO:0035330,IC
17098938_11051,GO:1903311,IC
21181396_269224,GO:1903530,IC
16618415_14183,GO:0062094,IC
21036904_578,GO:0051434,IC
21177872_55662,GO:0019899,IC
17055438_854386,GO:1990627,IC
21664419_81648,GO:0035902,IC
18400749_68553,GO:0031012,IC
26265777_839065,GO:0030076,IC
25826530_40201,GO:1903432,IC
21967323_826869,GO:0051248,IC
20807881_834494,GO:0006091,IC
22467241_54411,GO:0051303,IC
21311953_817802,GO:0120123,IC
25315772_259197,GO:0001906,IC
18496566_16480,GO:0045216,IC
17914057_42501,GO:0033206,IC
21376054_66021,GO:0032930,IC
24119399_852702,GO:0031086,IC
22526496_824885,GO:0009547,IC
25265331_948722,GO:1990077,IC
21029865_442801,GO:0051965,IC
15870106_20962,GO:0000240,IC
18252718_76469,GO:0099512,IC
20959462_26155,GO:0043065,IC
18676376_17927,GO:0014904,IC
17064664_24778,GO:0042911,IC
23034633_17128,GO:0035108,IC
19661460_25665,GO:0098870,IC
28379604_283131,GO:0035195,IC
16020778_856601,GO:0055080,IC
19224922_400,GO:0043001,IC
18962899_14870,GO:0009890,IC
21966409_13823,GO:0032286,IC
15701726_2623,GO:0150140,IC
12077341_293621,GO:0046580,IC
26754294_146433,GO:0003730,IC
12913075_21380,GO:0042471,IC
23046980_100314060,GO:0104004,IC
22155670_827308,GO:0042943,IC
23144744_16952,GO:0042246,IC
11829529_29215,GO:0080164,IC
22367759_4849,GO:0001829,IC
28444561_387528,GO:0072507,IC
15632412_13614,GO:0003014,IC
27764551_32049,GO:0031023,IC
27296247_835028,GO:0080022,IC
16926153_855153,GO:0071556,IC
19167345_6331,GO:0060306,IC
15926890_2529,GO:0008417,IC
23393138_107515,GO:1905241,IC
21895810_818584,GO:0042579,IC
17588661_11314,GO:0002683,IC
19725112_25248,GO:0032230,IC
16916509_14048,GO:0048731,IC
23974797_8678,GO:0043553,IC
12107179_89829,GO:0070186,IC
21447553_31293,GO:0060491,IC
18368388_948535,GO:1900407,IC
23633144_176349,GO:0044304,IC
15181449_65057,GO:0051973,IC
21920316_31405,GO:0005813,IC
22394562_340061,GO:0001817,IC
29058690_51196,GO:0005884,IC
32404436_7113,GO:0140522,IC
20526330_173064,GO:0030674,IC
16141270_65180,GO:0044327,IC
12606581_15185,GO:0009574,IC
16809780_854675,GO:0035822,IC
24019428_835905,GO:0071944,IC
21795280_33619,GO:0032956,IC
21299653_856178,GO:0006696,IC
20870961_841575,GO:0042803,IC
27601587_796505,GO:2001141,IC
28013291_80736,GO:0035675,IC
12524341_34708,GO:0016811,IC
11823489_83700,GO:0071593,IC
23771893_838445,GO:0044238,IC
20655293_1365,GO:1905710,IC
12812981_29515,GO:0019901,IC
21817065_4282,GO:0050729,IC
18836446_346007,GO:0051606,IC
30538233_843249,GO:0010582,IC
19167345_6331,GO:0003254,IC
23290914_828388,GO:0009521,IC
28757203_387787,GO:0005960,IC
21900647_24471,GO:0044703,IC
16786169_25106,GO:0051208,IC
28572090_9518,GO:0060986,IC
19088330_816633,GO:0099522,IC
21183788_6658,GO:0007545,IC
19656850_234847,GO:1905368,IC
19289470_118813,GO:0008219,IC
18199581_174504,GO:0005813,IC
24391219_387140,GO:1990455,IC
30016436_415178,GO:0006949,IC
26382719_844441,GO:0000237,IC
15489430_947748,GO:1990281,IC
19188248_25435,GO:0003009,IC
17634100_58136,GO:0043676,IC
17954613_22897,GO:0097711,IC
27234298_64839,GO:0045879,IC
16467360_12606,GO:0030323,IC
24488487_16420,GO:0014822,IC
27822497_29866,GO:0051356,IC
21957071_72393,GO:0021686,IC
25635054_7036,GO:1990459,IC
20382855_15214,GO:0031047,IC
21575091_830541,GO:0001101,IC
12397103_44522,GO:0010632,IC
27820830_852578,GO:0060910,IC
21097510_57320,GO:1900182,IC
16751704_2539415,GO:0030476,IC
28007901_300711,GO:1903980,IC
14976185_25364,GO:0015276,IC
21098677_841512,GO:0030082,IC
27058316_826792,GO:0051603,IC
28978485_269788,GO:0060077,IC
18641354_387293,GO:0060326,IC
17443350_856012,GO:0042254,IC
23663475_812529,GO:0030430,IC
27214554_406932,GO:0030514,IC
20048159_3257,GO:0031267,IC
17660747_177,GO:0050785,IC
11830176_66024,GO:0042596,IC
15581363_3326,GO:0034752,IC
26583432_55198,GO:0005768,IC
15326356_18291,GO:0046545,IC
25905467_32303,GO:0050808,IC
25983245_128338,GO:0001895,IC
23238721_36533,GO:0051656,IC
17557810_828084,GO:0048859,IC
20409006_828481,GO:0004842,IC
21536871_26762,GO:0046718,IC
14762206_215031,GO:0006355,IC
15891897_4340547,GO:0009423,IC
15870278_1063,GO:0051656,IC
31671076_797244,GO:0051015,IC
12176047_25386,GO:1901000,IC
17194758_12568,GO:0006816,IC
21436445_23424,GO:0007283,IC
16952160_29290,GO:0030424,IC
23676709_43164,GO:0032509,IC
11850625_42896,GO:0045216,IC
18606822_67469,GO:0003841,IC
18785827_832530,GO:0002831,IC
31178403_26580,GO:0140694,IC
15385159_35662,GO:0035270,IC
19122240_4088,GO:0060393,IC
15107838_43514,GO:2001272,IC
12900454_33239,GO:0009583,IC
12855999_53425,GO:0055123,IC
28196865_55625,GO:0005923,IC
24129639_843886,GO:0010928,IC
23499657_402893,GO:0061966,IC
21549312_835112,GO:0042742,IC
19942860_24176,GO:0031698,IC
18329618_812822,GO:0097435,IC
23353107_378746,GO:0022804,IC
19752195_3361306,GO:0035861,IC
17251353_97064,GO:0030030,IC
19008373_12504,GO:0031233,IC
16838372_34251,GO:0061174,IC
19861125_7276,GO:0097247,IC
14964776_29456,GO:0043025,IC
18340346_172616,GO:0006305,IC
17956732_7329,GO:0035384,IC
27282389_949113,GO:1990063,IC
18048066_65194,GO:0015851,IC
14739286_178586,GO:0005786,IC
14745032_114889,GO:1904390,IC
23821596_41850,GO:0140617,IC
16981698_51527,GO:0004672,IC
16407158_854909,GO:0016670,IC
26455324_406885,GO:0004915,IC
17630273_839224,GO:0098791,IC
21851869_192243,GO:1902731,IC
11932260_25480,GO:0016323,IC
26307378_830772,GO:0019750,IC
17673210_828504,GO:0015927,IC
12414943_5093,GO:0032774,IC
19147652_19211,GO:0036294,IC
21826659_42018,GO:0007622,IC
20855594_812435,GO:0051701,IC
18077551_851678,GO:0051640,IC
19008912_25718,GO:1901652,IC
23458899_14042,GO:0009877,IC
15507530_12053,GO:0061517,IC
18172216_8651,GO:0019013,IC
21451041_24330,GO:2000673,IC
20181935_6355,GO:1903231,IC
16790473_99377,GO:0061713,IC
24732964_793949,GO:0035295,IC
19453973_2543411,GO:0061191,IC
21246657_15117,GO:0030214,IC
17251353_97064,GO:0097712,IC
20458727_5460,GO:0009986,IC
21790814_823706,GO:0006470,IC
19946145_30701,GO:0010842,IC
17526652_488,GO:1901982,IC
16571630_14633,GO:0007224,IC
15928045_318841,GO:0051640,IC
22884368_140633,GO:1901342,IC
18187449_177987,GO:0034451,IC
25165772_33571,GO:0042752,IC
25792330_51547,GO:0005515,IC
27466190_51098,GO:1902018,IC
30202919_399692,GO:0007530,IC
22545134_837890,GO:0009787,IC
16231156_828524,GO:0120227,IC
15640140_17118,GO:0003786,IC
15169862_12877,GO:0048167,IC
17310983_6201,GO:0006511,IC
22354992_11345,GO:0036284,IC
19829063_1017,GO:0000082,IC
14579381_30170,GO:0048319,IC
12591246_18514,GO:0090191,IC
24966368_312108,GO:0097106,IC
15496442_14048,GO:0061554,IC
20123993_35878,GO:0000226,IC
19470472_54631,GO:0048642,IC
20932831_2260,GO:0008218,IC
16169194_42986,GO:0090651,IC
22767578_852457,GO:0006893,IC
25692475_33524,GO:0009731,IC
16108059_91543,GO:0009615,IC
15846349_20674,GO:0071600,IC
17067543_50645,GO:0030141,IC
30010909_646,GO:0042697,IC
12665524_281849,GO:0048029,IC
26405179_229595,GO:0001885,IC
21833541_829059,GO:0043668,IC
23152784_51569,GO:1990440,IC
25557784_51473,GO:0046809,IC
21427700_73178,GO:1990956,IC
27637775_853526,GO:0000981,IC
23404108_30549,GO:0021536,IC
18160718_854431,GO:0071596,IC
19265014_361705,GO:0016247,IC
28483520_51029,GO:0004843,IC
18182022_820628,GO:0042170,IC
11456309_24660,GO:0008366,IC
21068058_18935,GO:0003361,IC
30677530_553702,GO:0061564,IC
16873063_56233,GO:2001212,IC
18086897_853586,GO:0016992,IC
18322275_89869,GO:0045120,IC
23333386_5058,GO:1903231,IC
27020744_36110,GO:0042754,IC
23399934_723854,GO:0031047,IC
30215711_4632,GO:0007519,IC
23045398_850953,GO:0044284,IC
22345517_41094,GO:2000637,IC
11528479_34569,GO:0048054,IC
19047059_7347,GO:1990167,IC
19015242_361190,GO:0045787,IC
12631063_16772,GO:0098846,IC
27627798_56339,GO:0016422,IC
21602342_946675,GO:0035672,IC
19933845_42993,GO:2001141,IC
12594855_21356,GO:0019882,IC
31073693_121260,GO:0015558,IC
19164597_18124,GO:2000111,IC
23686221_835152,GO:0043668,IC
15789279_25051,GO:0099093,IC
22797916_23557,GO:0032510,IC
15308695_5359,GO:0035455,IC
21193570_839280,GO:0034083,IC
14506282_16952,GO:0001778,IC
22268381_2539387,GO:0097747,IC
16381815_850950,GO:0043619,IC
18088359_24221,GO:0006970,IC
25530181_34961,GO:0035172,IC
21712997_19047,GO:0009648,IC
22776023_30071,GO:0033339,IC
20347762_67279,GO:0060887,IC
17357069_6092,GO:0001655,IC
17684058_172397,GO:0099081,IC
17693410_116677,GO:0007030,IC
25348153_110168,GO:2000509,IC
30150314_833947,GO:0036338,IC
16332963_6419,GO:0044648,IC
27102483_12193,GO:0035369,IC
23665229_855306,GO:0032182,IC
16705179_21815,GO:0048145,IC
17460082_84390,GO:0099096,IC
25936995_2720,GO:0015925,IC
25688133_2541975,GO:1990808,IC
20603078_231134,GO:0004713,IC
22696680_2539497,GO:0061499,IC
23290914_828388,GO:0019684,IC
12388412_58176,GO:0016324,IC
23993650_22040,GO:0140644,IC
24203699_117550,GO:0099111,IC
20133804_260321,GO:0019899,IC
17804420_45821,GO:0030032,IC
25371059_64276,GO:0000578,IC
26106148_820093,GO:0048831,IC
21182836_6591,GO:2000341,IC
15664173_58208,GO:0021955,IC
18977342_18612,GO:0048864,IC
22985361_875,GO:1901681,IC
27353365_57142,GO:0032541,IC
26121667_34283,GO:0071813,IC
15383546_12831,GO:0005198,IC
16919545_29152,GO:0031960,IC
18294141_74360,GO:1904528,IC
23524850_841427,GO:0042788,IC
16177118_708,GO:0062167,IC
22294686_55347,GO:0036236,IC
24945276_854240,GO:0033365,IC
26966233_850513,GO:0034067,IC
17227894_64612,GO:0060971,IC
22736760_15312,GO:0003950,IC
17567778_30214,GO:0055082,IC
26996892_851352,GO:0015791,IC
18319397_820960,GO:0009536,IC
12713870_24835,GO:0051130,IC
22001115_24413,GO:0033143,IC
22679392_35419,GO:0048512,IC
19158395_35785,GO:0097504,IC
11803579_18590,GO:0030324,IC
17588537_8619363,GO:0099120,IC
27130733_326708,GO:0001906,IC
18443221_12421,GO:0000407,IC
22995554_244152,GO:0042634,IC
12902516_3383,GO:2000409,IC
21175886_831126,GO:0015729,IC
29391067_57591,GO:0042060,IC
16222339_77782,GO:0002566,IC
23708798_945868,GO:0098774,IC
24486611_10011,GO:1902493,IC
12053176_13819,GO:0005615,IC
26494787_16869,GO:0140588,IC
23543054_84189,GO:0007601,IC
21478030_836625,GO:0006972,IC
21084311_29718,GO:0044325,IC
17192470_14184,GO:1904442,IC
29225034_64110,GO:0007014,IC
22101327_71988,GO:1905632,IC
17085480_192314,GO:1990099,IC
11856762_10257,GO:1990281,IC
24734316_437021,GO:0033059,IC
21707536_5770,GO:0035335,IC
16024786_171722,GO:1905850,IC
20624975_2542489,GO:0030981,IC
18547395_820564,GO:0046566,IC
22184064_18555,GO:0031234,IC
23610072_77744,GO:0005819,IC
20935145_22059,GO:0004331,IC
24076025_99382,GO:0016234,IC
16514069_81529,GO:0043696,IC
17062573_1869,GO:2000134,IC
18054327_64384,GO:0051674,IC
29433126_8844,GO:0004672,IC
17928865_20602,GO:0016577,IC
24474628_817544,GO:0016138,IC
21330551_2626,GO:0036302,IC
29593216_319953,GO:0000978,IC
15271658_4040,GO:1904705,IC
17925229_33611,GO:0030036,IC
17276341_172981,GO:0051340,IC
19593445_572,GO:1904692,IC
22403410_850890,GO:2001246,IC
17294363_541393,GO:0072001,IC
30538233_831003,GO:0043565,IC
21430143_35259,GO:0007185,IC
15817569_34521,GO:0032196,IC
16832056_12051,GO:0043065,IC
25465621_9521,GO:2000774,IC
19433262_25099,GO:1901652,IC
24133258_406273,GO:0021783,IC
16176949_31883,GO:0042690,IC
29880640_3028,GO:0030677,IC
22797916_22863,GO:0090117,IC
11997177_11835,GO:0043565,IC
23671424_177438,GO:0036224,IC
16980972_25842,GO:0000417,IC
18042702_42226,GO:0002122,IC
18923139_853880,GO:0030261,IC
18376416_56350,GO:0005096,IC
18418376_792763,GO:0044249,IC
19996314_1003,GO:0045296,IC
16212602_837346,GO:0042575,IC
22461611_832154,GO:0031554,IC
32203505_212892,GO:0001535,IC
12713870_24835,GO:0010638,IC
18054784_5168,GO:0030027,IC
27827822_393665,GO:1990455,IC
21216945_835379,GO:0004672,IC
12598622_83810,GO:0015075,IC
21930213_116686,GO:0004616,IC
20739610_829919,GO:0048367,IC
15659481_814678,GO:1904159,IC
18539270_22160,GO:0003277,IC
22268381_2539387,GO:0140142,IC
18178563_8616300,GO:0001403,IC
22147889_323481,GO:0033333,IC
21193570_839280,GO:0043668,IC
12037670_72949,GO:0003700,IC
19759341_834106,GO:1901576,IC
22797473_829504,GO:0042807,IC
21835343_20356,GO:0043904,IC
15024061_29290,GO:0032241,IC
11976951_333988,GO:0031461,IC
16876785_108101,GO:0005925,IC
29501746_17993,GO:2000377,IC
21029287_35865,GO:0150007,IC
17974976_4863,GO:0000077,IC
29438012_36999,GO:0007224,IC
23555952_818881,GO:0020037,IC
16030142_191570,GO:0019318,IC
19011034_945619,GO:0098775,IC
16169193_39368,GO:0072001,IC
12502534_140447,GO:0021670,IC
24632450_100006614,GO:0070089,IC
25428377_208,GO:0030336,IC
20205940_844432,GO:0009521,IC
16316413_18764,GO:0020016,IC
30721228_30418,GO:0055026,IC
20080634_834207,GO:0000740,IC
17693258_852433,GO:0031011,IC
26269593_566857,GO:0030337,IC
19287344_214663,GO:0006844,IC
17082184_838945,GO:0042550,IC
12540837_25757,GO:0120225,IC
23108668_348654,GO:0010971,IC
17570453_24887,GO:0035471,IC
21183955_51024,GO:0005783,IC
16449645_5901,GO:0046827,IC
22002246_6772,GO:0046425,IC
26124316_34286,GO:0010629,IC
15769598_855801,GO:0018744,IC
14715629_107817,GO:0033080,IC
22676467_568877,GO:0003253,IC
18796167_43700,GO:0051493,IC
18332110_851763,GO:0055080,IC
12202495_619605,GO:0001650,IC
19376779_11603,GO:0036376,IC
27822497_29867,GO:0098681,IC
18593558_43650,GO:0036445,IC
22753847_854142,GO:0015031,IC
11004177_946389,GO:0030313,IC
22140519_31104,GO:0097431,IC
15539560_26585,GO:0038056,IC
15723044_853638,GO:0000323,IC
32269127_853668,GO:0033648,IC
22665518_19699,GO:1990341,IC
24998411_406980,GO:0072563,IC
19135888_852457,GO:0051052,IC
14627650_14403,GO:0022848,IC
26178919_212547,GO:0034456,IC
17313371_173901,GO:0061063,IC
15110709_34908,GO:0007377,IC
18629869_30260,GO:0021538,IC
22993212_850604,GO:0030131,IC
21849499_80795,GO:0008233,IC
16436507_851180,GO:0035974,IC
19850579_4607,GO:0010468,IC
26888427_293130,GO:0002676,IC
19959995_837378,GO:0042175,IC
21540296_2538744,GO:1903380,IC
12867731_25342,GO:0060210,IC
15647372_38067,GO:0099111,IC
23676709_43164,GO:0010797,IC
24204770_567678,GO:0031406,IC
23484014_58043,GO:1901490,IC
26102195_33934,GO:0048731,IC
16998816_22412,GO:0048704,IC
25451925_34974,GO:0036387,IC
22528969_110876,GO:0044302,IC
21344400_24604,GO:1990026,IC
16857902_35881,GO:0003313,IC
22427340_3164,GO:0005521,IC
19233928_946033,GO:1990587,IC
18557833_843779,GO:0048194,IC
18600431_25664,GO:0042975,IC
27863226_103551,GO:0004843,IC
20167191_397128,GO:0019058,IC
16008839_92609,GO:1905172,IC
17438281_31473,GO:0007175,IC
30252137_835780,GO:0044030,IC
26414402_22974,GO:0090063,IC
14769937_57379,GO:0035822,IC
24360804_80347,GO:0019910,IC
23468644_54757,GO:0070685,IC
15985432_5781,GO:0001934,IC
19041755_57662,GO:0005813,IC
28082451_724016,GO:0048514,IC
21920314_17999,GO:0031625,IC
18513745_866,GO:1903877,IC
22905194_296130,GO:0003841,IC
21951725_85377,GO:0097422,IC
15350283_11941,GO:0050905,IC
21098279_55971,GO:1901973,IC
24492611_32832,GO:0008592,IC
27336722_3930,GO:0033489,IC
18441212_816291,GO:0010162,IC
19700766_36405,GO:0006650,IC
15327788_49165,GO:0090596,IC
20660080_174634,GO:1990563,IC
23262492_9821,GO:0044248,IC
19648650_55304,GO:0017059,IC
23483889_1432,GO:0048273,IC
28966017_23613,GO:0140566,IC
18716062_6591,GO:0060429,IC
20159774_35288,GO:1902949,IC
28236339_6301,GO:0005759,IC
21068316_66860,GO:0001701,IC
20501667_84482,GO:0043434,IC
19410548_851641,GO:0004857,IC
20534588_18176,GO:0045786,IC
16443932_998,GO:0032489,IC
18567639_85431,GO:2000147,IC
26965621_949,GO:0015918,IC
18393449_5768,GO:0016667,IC
15520228_18007,GO:0005102,IC
27566589_79956,GO:1900409,IC
15863612_775,GO:0002027,IC
29621239_140616,GO:0031633,IC
15910005_947153,GO:0008186,IC
16712972_13482,GO:0002209,IC
18266916_823542,GO:0030863,IC
20854801_30975,GO:1903506,IC
22302994_36337,GO:1903532,IC
19686734_67981,GO:0098687,IC
23632855_828934,GO:1902464,IC
26390296_843177,GO:0009934,IC
26311876_23076,GO:0032774,IC
26700732_16948,GO:0035733,IC
15181017_255220,GO:0001669,IC
18408154_36664,GO:0002121,IC
21427700_73178,GO:0048407,IC
17550594_58959,GO:0033555,IC
28696311_948038,GO:0061691,IC
24958592_31773,GO:0001164,IC
18981172_25718,GO:0043200,IC
22344694_2542140,GO:1990281,IC
12855954_140908,GO:1900242,IC
16923017_826984,GO:0009721,IC
19732765_73668,GO:0021592,IC
23572548_824263,GO:0042603,IC
19509286_7099,GO:0035662,IC
23721876_176281,GO:0010628,IC
21447556_3355150,GO:0010529,IC
21445098_828311,GO:0005783,IC
18675371_850928,GO:0006696,IC
15840570_176540,GO:0071993,IC
28258182_33709,GO:0140666,IC
21181396_269224,GO:0090087,IC
16040609_831741,GO:0034357,IC
17507657_12550,GO:0090497,IC
19841481_854943,GO:0010511,IC
29649217_171953,GO:0051340,IC
15664710_25723,GO:1903530,IC
23826390_352944,GO:0022412,IC
17050620_41066,GO:0031329,IC
15800493_24599,GO:0048771,IC
21343429_837393,GO:0043621,IC
12709409_81503,GO:1990266,IC
19146388_6622,GO:0004857,IC
14970204_192117,GO:0008047,IC
15707389_5589,GO:0019901,IC
25371059_30122,GO:0000578,IC
17785450_27401,GO:0033147,IC
15878976_8915,GO:0002905,IC
28931630_814673,GO:0051130,IC
23266957_32948,GO:0048260,IC
20585392_230126,GO:2000242,IC
32179630_830096,GO:0016987,IC
30455279_2847767,GO:0019583,IC
26839368_432387,GO:0070992,IC
19273590_80846,GO:0003729,IC
15893362_179315,GO:0070417,IC
23023331_10518,GO:0007638,IC
16478722_35362,GO:0006869,IC
23519412_1994,GO:0003730,IC
12045258_122876,GO:0044877,IC
15888546_59069,GO:0030424,IC
12764132_427,GO:0102121,IC
18025461_19374,GO:0140030,IC
22742833_254225,GO:0031593,IC
21931591_330,GO:1902524,IC
22253225_827346,GO:0030123,IC
23449501_840471,GO:0008282,IC
16271877_172524,GO:0098687,IC
16712836_12159,GO:0001839,IC
14706930_4627,GO:0097517,IC
29409755_559273,GO:0043998,IC
26553192_353295,GO:0014032,IC
20174559_10133,GO:0098791,IC
15371311_818030,GO:0048366,IC
22821873_100332039,GO:0042063,IC
15260957_35378,GO:0099056,IC
12209563_24771,GO:0099512,IC
12015964_12912,GO:0061387,IC
22893726_855903,GO:0030684,IC
25936839_173970,GO:0035516,IC
12123607_38884,GO:0048708,IC
20736305_152185,GO:0046600,IC
15655353_5982,GO:0005663,IC
15980429_35680,GO:1904618,IC
22795134_474381,GO:0070054,IC
21145946_178624,GO:0044325,IC
23955442_37476,GO:0042797,IC
19656744_6188,GO:0016567,IC
27129769_856140,GO:0005777,IC
28985504_445,GO:0006473,IC
14724198_14806,GO:0044299,IC
20709757_855395,GO:0015369,IC
15381649_361945,GO:0051895,IC
12421707_36741,GO:0090596,IC
24161396_63872,GO:1901982,IC
22253227_819206,GO:0042807,IC
28813417_54918,GO:2001186,IC
23918937_172612,GO:0051230,IC
23898186_854448,GO:0009304,IC
15936012_12159,GO:0048705,IC
26634277_853252,GO:0044879,IC
14622113_24646,GO:1990281,IC
17398096_53560,GO:0001558,IC
31481398_569963,GO:0051651,IC
15354294_16452,GO:0030218,IC
15944242_11441,GO:0097722,IC
21552007_99412,GO:0140642,IC
25051234_4137,GO:0048156,IC
19667256_64032,GO:0034699,IC
25484098_90678,GO:0031398,IC
25446033_30300,GO:0060288,IC
15342780_824405,GO:0009620,IC
16157560_25740,GO:0007186,IC
19218422_855418,GO:0005934,IC
23840876_393395,GO:0009951,IC
